lookupVariable,lookupValue_na,lookupValue,newVariable,newValue
Species,resourcePotentialnafo93BIOMASS,resourcePotentialnafo93BIOMASS.csv,Spp,Horse Mackerel
Species,resourcePotentialnafo94BIOMASS,resourcePotentialnafo94BIOMASS.csv,Spp,Atlantic Moonfish
Species,resourcePotentialnafo95BIOMASS,resourcePotentialnafo95BIOMASS.csv,Spp,Atlantic Pomfret
Species,resourcePotentialnafo96BIOMASS,resourcePotentialnafo96BIOMASS.csv,Spp,Bigscale Pomfret
Species,resourcePotentialnafo97BIOMASS,resourcePotentialnafo97BIOMASS.csv,Spp,Greenland Manefish
Species,resourcePotentialnafo98BIOMASS,resourcePotentialnafo98BIOMASS.csv,Spp,Lutjanus Sp.
Species,resourcePotentialnafo99BIOMASS,resourcePotentialnafo99BIOMASS.csv,Spp,Sheepshead
Species,resourcePotentialnafo100BIOMASS,resourcePotentialnafo100BIOMASS.csv,Spp,Finfishes (Ns)
Species,resourcePotentialnafo101BIOMASS,resourcePotentialnafo101BIOMASS.csv,Spp,Gadoids
Species,resourcePotentialnafo102BIOMASS,resourcePotentialnafo102BIOMASS.csv,Spp,Scup
Species,resourcePotentialnafo103BIOMASS,resourcePotentialnafo103BIOMASS.csv,Spp,Weakfish
Species,resourcePotentialnafo104BIOMASS,resourcePotentialnafo104BIOMASS.csv,Spp,Black Drum
Species,resourcePotentialnafo105BIOMASS,resourcePotentialnafo105BIOMASS.csv,Spp,Red Goatfish
Species,resourcePotentialnafo106BIOMASS,resourcePotentialnafo106BIOMASS.csv,Spp,Bermuda Chub
Species,resourcePotentialnafo107BIOMASS,resourcePotentialnafo107BIOMASS.csv,Spp,Spotfin Butterflyfish
Species,resourcePotentialnafo108BIOMASS,resourcePotentialnafo108BIOMASS.csv,Spp,Lepidion Eques
Species,resourcePotentialnafo109BIOMASS,resourcePotentialnafo109BIOMASS.csv,Spp,Dainty Mora
Species,resourcePotentialnafo110BIOMASS,resourcePotentialnafo110BIOMASS.csv,Spp,Arctic Cod
Species,resourcePotentialnafo111BIOMASS,resourcePotentialnafo111BIOMASS.csv,Spp,Spotted Hake
Species,resourcePotentialnafo112BIOMASS,resourcePotentialnafo112BIOMASS.csv,Spp,Longfin Hake
Species,resourcePotentialnafo113BIOMASS,resourcePotentialnafo113BIOMASS.csv,Spp,Blue Antimora/Hake
Species,resourcePotentialnafo114BIOMASS,resourcePotentialnafo114BIOMASS.csv,Spp,Fourbeard Rockling
Species,resourcePotentialnafo115BIOMASS,resourcePotentialnafo115BIOMASS.csv,Spp,Threebeard Rockling
Species,resourcePotentialnafo116BIOMASS,resourcePotentialnafo116BIOMASS.csv,Spp,Silver Rockling
Species,resourcePotentialnafo117BIOMASS,resourcePotentialnafo117BIOMASS.csv,Spp,Blue Whiting
Species,resourcePotentialnafo118BIOMASS,resourcePotentialnafo118BIOMASS.csv,Spp,Greenland Cod
Species,resourcePotentialnafo119BIOMASS,resourcePotentialnafo119BIOMASS.csv,Spp,Rockling Unidentified
Species,resourcePotentialnafo120BIOMASS,resourcePotentialnafo120BIOMASS.csv,Spp,White Perch
Species,resourcePotentialnafo121BIOMASS,resourcePotentialnafo121BIOMASS.csv,Spp,Southern Sea Bass
Species,resourcePotentialnafo122BIOMASS,resourcePotentialnafo122BIOMASS.csv,Spp,Cunner
Species,resourcePotentialnafo123BIOMASS,resourcePotentialnafo123BIOMASS.csv,Spp,Rosefish(Black Belly)
Species,resourcePotentialnafo124BIOMASS,resourcePotentialnafo124BIOMASS.csv,Spp,C. Nigro-Ocellatus
Species,resourcePotentialnafo125BIOMASS,resourcePotentialnafo125BIOMASS.csv,Spp,Diaphus Effulgens
Species,resourcePotentialnafo126BIOMASS,resourcePotentialnafo126BIOMASS.csv,Spp,D. Perspicillatus
Species,resourcePotentialnafo127BIOMASS,resourcePotentialnafo127BIOMASS.csv,Spp,Diaphus Luetkeni
Species,resourcePotentialnafo128BIOMASS,resourcePotentialnafo128BIOMASS.csv,Spp,Diaphus Mollis
Species,resourcePotentialnafo129BIOMASS,resourcePotentialnafo129BIOMASS.csv,Spp,D. Rafinesquii
Species,resourcePotentialnafo130BIOMASS,resourcePotentialnafo130BIOMASS.csv,Spp,D. Termophilus
Species,resourcePotentialnafo131BIOMASS,resourcePotentialnafo131BIOMASS.csv,Spp,Electrona Rissoi
Species,resourcePotentialnafo132BIOMASS,resourcePotentialnafo132BIOMASS.csv,Spp,Cocco'S Lanternfish
Species,resourcePotentialnafo133BIOMASS,resourcePotentialnafo133BIOMASS.csv,Spp,P. Arcticum
Species,resourcePotentialnafo134BIOMASS,resourcePotentialnafo134BIOMASS.csv,Spp,Benoit'S Lanternfish
Species,resourcePotentialnafo135BIOMASS,resourcePotentialnafo135BIOMASS.csv,Spp,Hygophum Hygomi
Species,resourcePotentialnafo136BIOMASS,resourcePotentialnafo136BIOMASS.csv,Spp,Hygophum Macrochir
Species,resourcePotentialnafo137BIOMASS,resourcePotentialnafo137BIOMASS.csv,Spp,L. Nitida
Species,resourcePotentialnafo138BIOMASS,resourcePotentialnafo138BIOMASS.csv,Spp,Mirror Lanternfish
Species,resourcePotentialnafo139BIOMASS,resourcePotentialnafo139BIOMASS.csv,Spp,L. Alatus
Species,resourcePotentialnafo140BIOMASS,resourcePotentialnafo140BIOMASS.csv,Spp,Smooth Flounder
Species,resourcePotentialnafo141BIOMASS,resourcePotentialnafo141BIOMASS.csv,Spp,Summer Flounder
Species,resourcePotentialnafo142BIOMASS,resourcePotentialnafo142BIOMASS.csv,Spp,Fourspot Flounder
Species,resourcePotentialnafo143BIOMASS,resourcePotentialnafo143BIOMASS.csv,Spp,Brill/Windowpane
Species,resourcePotentialnafo144BIOMASS,resourcePotentialnafo144BIOMASS.csv,Spp,Jewel Lanternfish
Species,resourcePotentialnafo145BIOMASS,resourcePotentialnafo145BIOMASS.csv,Spp,L. Festivus
Species,resourcePotentialnafo146BIOMASS,resourcePotentialnafo146BIOMASS.csv,Spp,L. Macdonaldi
Species,resourcePotentialnafo147BIOMASS,resourcePotentialnafo147BIOMASS.csv,Spp,L. Pusillus
Species,resourcePotentialnafo148BIOMASS,resourcePotentialnafo148BIOMASS.csv,Spp,Notch Feelerfish
Species,resourcePotentialnafo149BIOMASS,resourcePotentialnafo149BIOMASS.csv,Spp,Longnose Greeneye
Species,resourcePotentialnafo150BIOMASS,resourcePotentialnafo150BIOMASS.csv,Spp,Lanternfish (Ns)
Species,resourcePotentialnafo151BIOMASS,resourcePotentialnafo151BIOMASS.csv,Spp,Stomiatoid Unid.
Species,resourcePotentialnafo152BIOMASS,resourcePotentialnafo152BIOMASS.csv,Spp,Lanternfish
Species,resourcePotentialnafo153BIOMASS,resourcePotentialnafo153BIOMASS.csv,Spp,Argentinoid (Ns)
Species,resourcePotentialnafo154BIOMASS,resourcePotentialnafo154BIOMASS.csv,Spp,Veiled Angle Mouth
Species,resourcePotentialnafo155BIOMASS,resourcePotentialnafo155BIOMASS.csv,Spp,Longtooth Anglemouth
Species,resourcePotentialnafo156BIOMASS,resourcePotentialnafo156BIOMASS.csv,Spp,Short-Nose Greeneye
Species,resourcePotentialnafo157BIOMASS,resourcePotentialnafo157BIOMASS.csv,Spp,Glacier Lanternfish
Species,resourcePotentialnafo158BIOMASS,resourcePotentialnafo158BIOMASS.csv,Spp,Muller'S Pearlsides
Species,resourcePotentialnafo159BIOMASS,resourcePotentialnafo159BIOMASS.csv,Spp,Boa Dragonfish
Species,resourcePotentialnafo160BIOMASS,resourcePotentialnafo160BIOMASS.csv,Spp,Argentine (Atl)
Species,resourcePotentialnafo161BIOMASS,resourcePotentialnafo161BIOMASS.csv,Spp,Striated Argentine
Species,resourcePotentialnafo162BIOMASS,resourcePotentialnafo162BIOMASS.csv,Spp,Argentine.Large-Eyed
Species,resourcePotentialnafo163BIOMASS,resourcePotentialnafo163BIOMASS.csv,Spp,"Lanternfish,Horned"
Species,resourcePotentialnafo164BIOMASS,resourcePotentialnafo164BIOMASS.csv,Spp,Menhaden(Atlantic)
Species,resourcePotentialnafo165BIOMASS,resourcePotentialnafo165BIOMASS.csv,Spp,Blueback Herring
Species,resourcePotentialnafo166BIOMASS,resourcePotentialnafo166BIOMASS.csv,Spp,Round Herring
Species,resourcePotentialnafo167BIOMASS,resourcePotentialnafo167BIOMASS.csv,Spp,Tarpon
Species,resourcePotentialnafo168BIOMASS,resourcePotentialnafo168BIOMASS.csv,Spp,Headlight Fish
Species,resourcePotentialnafo169BIOMASS,resourcePotentialnafo169BIOMASS.csv,Spp,Viperfish
Species,resourcePotentialnafo170BIOMASS,resourcePotentialnafo170BIOMASS.csv,Spp,Chub Mackerel
Species,resourcePotentialnafo171BIOMASS,resourcePotentialnafo171BIOMASS.csv,Spp,Spanish Mackerel
Species,resourcePotentialnafo172BIOMASS,resourcePotentialnafo172BIOMASS.csv,Spp,Striped Bonito/Skipjack
Species,resourcePotentialnafo173BIOMASS,resourcePotentialnafo173BIOMASS.csv,Spp,False Albacore
Species,resourcePotentialnafo174BIOMASS,resourcePotentialnafo174BIOMASS.csv,Spp,Jack
Species,resourcePotentialnafo175BIOMASS,resourcePotentialnafo175BIOMASS.csv,Spp,Bonefish
Species,resourcePotentialnafo176BIOMASS,resourcePotentialnafo176BIOMASS.csv,Spp,Goitre Blacksmelt
Species,resourcePotentialnafo177BIOMASS,resourcePotentialnafo177BIOMASS.csv,Spp,Loosejaw
Species,resourcePotentialnafo178BIOMASS,resourcePotentialnafo178BIOMASS.csv,Spp,Lobianchia Gemellerii
Species,resourcePotentialnafo179BIOMASS,resourcePotentialnafo179BIOMASS.csv,Spp,Metallic Lanternfish
Species,resourcePotentialnafo180BIOMASS,resourcePotentialnafo180BIOMASS.csv,Spp,Spotted Lanternfish
Species,resourcePotentialnafo181BIOMASS,resourcePotentialnafo181BIOMASS.csv,Spp,N. Valdiviae
Species,resourcePotentialnafo182BIOMASS,resourcePotentialnafo182BIOMASS.csv,Spp,Lanternfish Kroyer'S
Species,resourcePotentialnafo183BIOMASS,resourcePotentialnafo183BIOMASS.csv,Spp,Anternfish Patchwork
Species,resourcePotentialnafo184BIOMASS,resourcePotentialnafo184BIOMASS.csv,Spp,Largescale Lanternfish
Species,resourcePotentialnafo185BIOMASS,resourcePotentialnafo185BIOMASS.csv,Spp,T. Bathyphilus
Species,resourcePotentialnafo186BIOMASS,resourcePotentialnafo186BIOMASS.csv,Spp,T. Minimus
Species,resourcePotentialnafo187BIOMASS,resourcePotentialnafo187BIOMASS.csv,Spp,Frigate Mackerel
Species,resourcePotentialnafo188BIOMASS,resourcePotentialnafo188BIOMASS.csv,Spp,Atlantic Bonito
Species,resourcePotentialnafo189BIOMASS,resourcePotentialnafo189BIOMASS.csv,Spp,King Mackerel
Species,resourcePotentialnafo190BIOMASS,resourcePotentialnafo190BIOMASS.csv,Spp,Albacore Tuna
Species,resourcePotentialnafo191BIOMASS,resourcePotentialnafo191BIOMASS.csv,Spp,Yellowfin Tuna
Species,resourcePotentialnafo192BIOMASS,resourcePotentialnafo192BIOMASS.csv,Spp,Bigeye Tuna
Species,resourcePotentialnafo193BIOMASS,resourcePotentialnafo193BIOMASS.csv,Spp,Hake (Ns)
Species,resourcePotentialnafo194BIOMASS,resourcePotentialnafo194BIOMASS.csv,Spp,Moras
Species,resourcePotentialnafo195BIOMASS,resourcePotentialnafo195BIOMASS.csv,Spp,Rockling Hake
Species,resourcePotentialnafo196BIOMASS,resourcePotentialnafo196BIOMASS.csv,Spp,Lefteye Flounder
Species,resourcePotentialnafo197BIOMASS,resourcePotentialnafo197BIOMASS.csv,Spp,Parrotfish
Species,resourcePotentialnafo198BIOMASS,resourcePotentialnafo198BIOMASS.csv,Spp,Channel Flounder
Species,resourcePotentialnafo199BIOMASS,resourcePotentialnafo199BIOMASS.csv,Spp,Labroidei S.O.
Species,resourcePotentialnafo200BIOMASS,resourcePotentialnafo200BIOMASS.csv,Spp,Barndoor Skate
Species,resourcePotentialnafo201BIOMASS,resourcePotentialnafo201BIOMASS.csv,Spp,Thorny Skate
Species,resourcePotentialnafo202BIOMASS,resourcePotentialnafo202BIOMASS.csv,Spp,Smooth Skate
Species,resourcePotentialnafo203BIOMASS,resourcePotentialnafo203BIOMASS.csv,Spp,Little Skate
Species,resourcePotentialnafo204BIOMASS,resourcePotentialnafo204BIOMASS.csv,Spp,Winter Skate
Species,resourcePotentialnafo205BIOMASS,resourcePotentialnafo205BIOMASS.csv,Spp,Spinytail Skate
Species,resourcePotentialnafo206BIOMASS,resourcePotentialnafo206BIOMASS.csv,Spp,Brier Skate
Species,resourcePotentialnafo207BIOMASS,resourcePotentialnafo207BIOMASS.csv,Spp,Round Skate
Species,resourcePotentialnafo208BIOMASS,resourcePotentialnafo208BIOMASS.csv,Spp,Soft Skate
Species,resourcePotentialnafo209BIOMASS,resourcePotentialnafo209BIOMASS.csv,Spp,Jensen'S Skate
Species,resourcePotentialnafo210BIOMASS,resourcePotentialnafo210BIOMASS.csv,Spp,Arctic Skate
Species,resourcePotentialnafo211BIOMASS,resourcePotentialnafo211BIOMASS.csv,Spp,Skates (Ns)
Species,resourcePotentialnafo212BIOMASS,resourcePotentialnafo212BIOMASS.csv,Spp,Abyssal Skate
Species,resourcePotentialnafo213BIOMASS,resourcePotentialnafo213BIOMASS.csv,Spp,Roughtail Stingray
Species,resourcePotentialnafo214BIOMASS,resourcePotentialnafo214BIOMASS.csv,Spp,Rays (Ns)
Species,resourcePotentialnafo215BIOMASS,resourcePotentialnafo215BIOMASS.csv,Spp,"Shark,Sand"
Species,resourcePotentialnafo216BIOMASS,resourcePotentialnafo216BIOMASS.csv,Spp,Atlantic Torpedo
Species,resourcePotentialnafo217BIOMASS,resourcePotentialnafo217BIOMASS.csv,Spp,White Skate
Species,resourcePotentialnafo218BIOMASS,resourcePotentialnafo218BIOMASS.csv,Spp,Pelagic Stingray
Species,resourcePotentialnafo219BIOMASS,resourcePotentialnafo219BIOMASS.csv,Spp,Skates And Rays (Ns)
Species,resourcePotentialnafo220BIOMASS,resourcePotentialnafo220BIOMASS.csv,Spp,Spiny Dogfish
Species,resourcePotentialnafo221BIOMASS,resourcePotentialnafo221BIOMASS.csv,Spp,Black Dogfish
Species,resourcePotentialnafo222BIOMASS,resourcePotentialnafo222BIOMASS.csv,Spp,Smooth Dogfish
Species,resourcePotentialnafo223BIOMASS,resourcePotentialnafo223BIOMASS.csv,Spp,Portuguese Shark
Species,resourcePotentialnafo224BIOMASS,resourcePotentialnafo224BIOMASS.csv,Spp,Rough Sagre
Species,resourcePotentialnafo225BIOMASS,resourcePotentialnafo225BIOMASS.csv,Spp,Atlantic Manta
Species,resourcePotentialnafo226BIOMASS,resourcePotentialnafo226BIOMASS.csv,Spp,P. Arcticum
Species,resourcePotentialnafo227BIOMASS,resourcePotentialnafo227BIOMASS.csv,Spp,Notoscopelus Sp.
Species,resourcePotentialnafo228BIOMASS,resourcePotentialnafo228BIOMASS.csv,Spp,L. Guentheri
Species,resourcePotentialnafo229BIOMASS,resourcePotentialnafo229BIOMASS.csv,Spp,Diaphus Sp.
Species,resourcePotentialnafo230BIOMASS,resourcePotentialnafo230BIOMASS.csv,Spp,"Porbeagle,Mackerel Shark"
Species,resourcePotentialnafo231BIOMASS,resourcePotentialnafo231BIOMASS.csv,Spp,Blue Shark
Species,resourcePotentialnafo232BIOMASS,resourcePotentialnafo232BIOMASS.csv,Spp,White Shark
Species,resourcePotentialnafo233BIOMASS,resourcePotentialnafo233BIOMASS.csv,Spp,Basking Shark
Species,resourcePotentialnafo234BIOMASS,resourcePotentialnafo234BIOMASS.csv,Spp,Thresher Shark
Species,resourcePotentialnafo235BIOMASS,resourcePotentialnafo235BIOMASS.csv,Spp,Atl Sharpnose Shark
Species,resourcePotentialnafo236BIOMASS,resourcePotentialnafo236BIOMASS.csv,Spp,"Smooth,Hammerhead Shark"
Species,resourcePotentialnafo237BIOMASS,resourcePotentialnafo237BIOMASS.csv,Spp,Greenland Shark
Species,resourcePotentialnafo238BIOMASS,resourcePotentialnafo238BIOMASS.csv,Spp,Shortfin Mako
Species,resourcePotentialnafo239BIOMASS,resourcePotentialnafo239BIOMASS.csv,Spp,Deepsea Cat Shark
Species,resourcePotentialnafo240BIOMASS,resourcePotentialnafo240BIOMASS.csv,Spp,Sea Lamprey
Species,resourcePotentialnafo241BIOMASS,resourcePotentialnafo241BIOMASS.csv,Spp,Atlantic Hagfish
Species,resourcePotentialnafo242BIOMASS,resourcePotentialnafo242BIOMASS.csv,Spp,Deepwater Chimaera
Species,resourcePotentialnafo243BIOMASS,resourcePotentialnafo243BIOMASS.csv,Spp,Amer. Atl. Sturgeon
Species,resourcePotentialnafo244BIOMASS,resourcePotentialnafo244BIOMASS.csv,Spp,Oceanic Whitetip Shark
Species,resourcePotentialnafo245BIOMASS,resourcePotentialnafo245BIOMASS.csv,Spp,Sandbar Shark
Species,resourcePotentialnafo246BIOMASS,resourcePotentialnafo246BIOMASS.csv,Spp,Dusky Shark
Species,resourcePotentialnafo247BIOMASS,resourcePotentialnafo247BIOMASS.csv,Spp,Longnose Chimera
Species,resourcePotentialnafo248BIOMASS,resourcePotentialnafo248BIOMASS.csv,Spp,Knifenose Chimera
Species,resourcePotentialnafo249BIOMASS,resourcePotentialnafo249BIOMASS.csv,Spp,Shortnose Sturgeon
Species,resourcePotentialnafo250BIOMASS,resourcePotentialnafo250BIOMASS.csv,Spp,Longnose Gar
Species,resourcePotentialnafo251BIOMASS,resourcePotentialnafo251BIOMASS.csv,Spp,Gadoids (Cod)
Species,resourcePotentialnafo252BIOMASS,resourcePotentialnafo252BIOMASS.csv,Spp,Lampanyctus Sp.
Species,resourcePotentialnafo253BIOMASS,resourcePotentialnafo253BIOMASS.csv,Spp,Groundfish (Ns)
Species,resourcePotentialnafo254BIOMASS,resourcePotentialnafo254BIOMASS.csv,Spp,Bay Anchovy
Species,resourcePotentialnafo255BIOMASS,resourcePotentialnafo255BIOMASS.csv,Spp,Sailfish
Species,resourcePotentialnafo256BIOMASS,resourcePotentialnafo256BIOMASS.csv,Spp,Pelagic Fish (Ns)
Species,resourcePotentialnafo257BIOMASS,resourcePotentialnafo257BIOMASS.csv,Spp,Amberjacks
Species,resourcePotentialnafo258BIOMASS,resourcePotentialnafo258BIOMASS.csv,Spp,Atlantic Croaker
Species,resourcePotentialnafo259BIOMASS,resourcePotentialnafo259BIOMASS.csv,Spp,Atl Needlefish
Species,resourcePotentialnafo260BIOMASS,resourcePotentialnafo260BIOMASS.csv,Spp,Atl Thread Herring
Species,resourcePotentialnafo261BIOMASS,resourcePotentialnafo261BIOMASS.csv,Spp,Common Pompano
Species,resourcePotentialnafo262BIOMASS,resourcePotentialnafo262BIOMASS.csv,Spp,Gizzard Shad
Species,resourcePotentialnafo263BIOMASS,resourcePotentialnafo263BIOMASS.csv,Spp,Grunts (Grunters)
Species,resourcePotentialnafo264BIOMASS,resourcePotentialnafo264BIOMASS.csv,Spp,Hickory Shad
Species,resourcePotentialnafo265BIOMASS,resourcePotentialnafo265BIOMASS.csv,Spp,Mullets
Species,resourcePotentialnafo266BIOMASS,resourcePotentialnafo266BIOMASS.csv,Spp,Pigfish
Species,resourcePotentialnafo267BIOMASS,resourcePotentialnafo267BIOMASS.csv,Spp,Red Drum
Species,resourcePotentialnafo268BIOMASS,resourcePotentialnafo268BIOMASS.csv,Spp,Red Porgy
Species,resourcePotentialnafo269BIOMASS,resourcePotentialnafo269BIOMASS.csv,Spp,Rough Shad
Species,resourcePotentialnafo270BIOMASS,resourcePotentialnafo270BIOMASS.csv,Spp,Spot Croaker
Species,resourcePotentialnafo271BIOMASS,resourcePotentialnafo271BIOMASS.csv,Spp,Spotted Weakfish
Species,resourcePotentialnafo272BIOMASS,resourcePotentialnafo272BIOMASS.csv,Spp,Sturgeons
Species,resourcePotentialnafo273BIOMASS,resourcePotentialnafo273BIOMASS.csv,Spp,Trouts
Species,resourcePotentialnafo274BIOMASS,resourcePotentialnafo274BIOMASS.csv,Spp,Dogfishes (Ns)
Species,resourcePotentialnafo275BIOMASS,resourcePotentialnafo275BIOMASS.csv,Spp,Cartilaginous Fishes
Species,resourcePotentialnafo276BIOMASS,resourcePotentialnafo276BIOMASS.csv,Spp,Deepsea Smelts (Ns)
Species,resourcePotentialnafo277BIOMASS,resourcePotentialnafo277BIOMASS.csv,Spp,Trichopsetta Sp.
Species,resourcePotentialnafo278BIOMASS,resourcePotentialnafo278BIOMASS.csv,Spp,Rockfishes (Ns)
Species,resourcePotentialnafo279BIOMASS,resourcePotentialnafo279BIOMASS.csv,Spp,Symbolophorus Sp.
Species,resourcePotentialnafo280BIOMASS,resourcePotentialnafo280BIOMASS.csv,Spp,Scorpionfishes
Species,resourcePotentialnafo281BIOMASS,resourcePotentialnafo281BIOMASS.csv,Spp,Alosa Sp.
Species,resourcePotentialnafo282BIOMASS,resourcePotentialnafo282BIOMASS.csv,Spp,Channel Flounder
Species,resourcePotentialnafo283BIOMASS,resourcePotentialnafo283BIOMASS.csv,Spp,Labrador Redfish
Species,resourcePotentialnafo284BIOMASS,resourcePotentialnafo284BIOMASS.csv,Spp,L. Ater
Species,resourcePotentialnafo285BIOMASS,resourcePotentialnafo285BIOMASS.csv,Spp,Naucrates Sp.
Species,resourcePotentialnafo286BIOMASS,resourcePotentialnafo286BIOMASS.csv,Spp,Benthosema Sp.
Species,resourcePotentialnafo287BIOMASS,resourcePotentialnafo287BIOMASS.csv,Spp,N. Bolini
Species,resourcePotentialnafo288BIOMASS,resourcePotentialnafo288BIOMASS.csv,Spp,Argentines (Ns)
Species,resourcePotentialnafo289BIOMASS,resourcePotentialnafo289BIOMASS.csv,Spp,Caulolatilus Sp.
Species,resourcePotentialnafo290BIOMASS,resourcePotentialnafo290BIOMASS.csv,Spp,Herring/Capelin Like
Species,resourcePotentialnafo291BIOMASS,resourcePotentialnafo291BIOMASS.csv,Spp,B. Compsus
Species,resourcePotentialnafo292BIOMASS,resourcePotentialnafo292BIOMASS.csv,Spp,B. Photothorax
Species,resourcePotentialnafo293BIOMASS,resourcePotentialnafo293BIOMASS.csv,Spp,Ceratoscopelus Sp.
Species,resourcePotentialnafo294BIOMASS,resourcePotentialnafo294BIOMASS.csv,Spp,Salmoniformes
Species,resourcePotentialnafo295BIOMASS,resourcePotentialnafo295BIOMASS.csv,Spp,Bathylagus
Species,resourcePotentialnafo296BIOMASS,resourcePotentialnafo296BIOMASS.csv,Spp,Snake Mackerels (Ns)
Species,resourcePotentialnafo297BIOMASS,resourcePotentialnafo297BIOMASS.csv,Spp,Svetovidovia Sp.
Species,resourcePotentialnafo298BIOMASS,resourcePotentialnafo298BIOMASS.csv,Spp,Lophiiformes
Species,resourcePotentialnafo299BIOMASS,resourcePotentialnafo299BIOMASS.csv,Spp,Scorpaeniformes (Order)
Species,resourcePotentialnafo300BIOMASS,resourcePotentialnafo300BIOMASS.csv,Spp,Longhorn Sculpin
Species,resourcePotentialnafo301BIOMASS,resourcePotentialnafo301BIOMASS.csv,Spp,Shorthorn Sculpin
Species,resourcePotentialnafo302BIOMASS,resourcePotentialnafo302BIOMASS.csv,Spp,Arctic Staghorn Sculpin
Species,resourcePotentialnafo303BIOMASS,resourcePotentialnafo303BIOMASS.csv,Spp,Grubby(Little)
Species,resourcePotentialnafo304BIOMASS,resourcePotentialnafo304BIOMASS.csv,Spp,Moustache (Mailed) Sculpin
Species,resourcePotentialnafo305BIOMASS,resourcePotentialnafo305BIOMASS.csv,Spp,Bigeye Sculpin
Species,resourcePotentialnafo306BIOMASS,resourcePotentialnafo306BIOMASS.csv,Spp,Arctic Hookear Sculpin
Species,resourcePotentialnafo307BIOMASS,resourcePotentialnafo307BIOMASS.csv,Spp,Polar Sculpin
Species,resourcePotentialnafo308BIOMASS,resourcePotentialnafo308BIOMASS.csv,Spp,Pallid Sculpin
Species,resourcePotentialnafo309BIOMASS,resourcePotentialnafo309BIOMASS.csv,Spp,Sculpin (Ns)
Species,resourcePotentialnafo310BIOMASS,resourcePotentialnafo310BIOMASS.csv,Spp,Sculpin
Species,resourcePotentialnafo311BIOMASS,resourcePotentialnafo311BIOMASS.csv,Spp,Sculpin Unidentified
Species,resourcePotentialnafo312BIOMASS,resourcePotentialnafo312BIOMASS.csv,Spp,Sculpins
